username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration
u307807,7,3,0,0,web,0,0,0
u307810,10,6,0,0,web,0,0,0
u307811,22,8,11,0,mobile,0,0,0
u307813,8,6,0,0,web,0,0,0
u307814,1,1,0,0,web,0,0,0
u307816,9,6,0,0,web,0,0,0
u307817,8,2,0,0,web,13,0,0
u307828,6,4,0,0,web,0,0,0
u307829,8,6,0,0,web,0,0,0
u307838,7,3,0,0,web,0,0,0
u307866,6,4,0,0,web,0,0,0
u307872,8,3,0,0,web,0,0,0
u307907,10,5,0,0,web,1,0,0
u307912,2,0,0,0,web,1,0,0
u307948,6,4,0,0,web,6,0,0
u307949,6,2,0,0,web,0,0,0
u307958,6,1,0,0,web,22,0,0
u307959,10,2,0,0,web,0,0,0
u307960,7,2,0,0,web,0,0,0
u307961,10,4,0,0,web,0,0,0
u307962,10,8,0,0,web,0,0,0
u307963,6,3,0,0,web,0,0,0
u307965,6,5,0,0,web,0,0,0
u307966,6,3,0,0,web,0,0,0
u307970,6,1,0,0,mobile,1,0,0
u307971,10,4,0,0,web,0,0,0
u307972,284,200,281,9,mobile,98,0,0
u307973,85,58,33,30,web,0,0,0
u307974,9,6,0,0,web,0,0,0
u307975,7,3,0,0,web,0,0,0
u307977,17,8,9,0,mobile,0,0,0
u307988,15,11,9,0,mobile,11,0,0
u307989,8,6,0,0,web,1,0,0
u307998,6,3,0,0,web,0,0,0
u307999,6,4,0,0,web,0,0,0
u3080,109,73,104,4,web,2,0,0
u308002,27,14,20,0,mobile,0,0,0
u308058,10,6,0,0,web,0,0,0
u308059,6,3,0,0,mobile,5,0,0
u308061,8,2,0,0,web,0,0,0
u308062,6,3,0,0,mobile,0,0,0
u308063,10,6,0,0,web,0,0,0
u308064,6,5,0,0,web,0,0,0
u308065,6,4,0,0,web,0,0,0
u308066,10,3,0,0,web,0,0,0
u308067,6,3,0,0,web,0,0,0
u308071,6,3,0,0,web,0,0,0
u308072,6,4,0,0,web,0,0,0
u308073,6,3,0,0,mobile,0,0,0
u308074,8,5,0,0,mobile,1,0,0
u308075,6,1,0,0,web,23,0,0
u308089,5,3,0,0,web,0,0,0
u308099,1,1,0,0,web,1,0,0
u308101,6,2,0,0,web,0,0,0
u308102,6,3,0,0,web,0,0,0
u308103,10,5,0,0,web,0,0,0
u308104,3,2,0,0,mobile,0,0,0
u308105,26,17,18,0,mobile,0,0,0
u308106,10,4,0,0,web,0,0,0
u308110,27,16,20,0,web,3,0,0
u308114,10,7,0,0,web,0,0,0
u308115,1,1,0,0,web,0,0,0
u308116,6,3,0,0,web,0,0,0
u308117,6,3,0,0,mobile,0,0,0
u308128,7,6,0,0,web,0,0,0
u308139,9,4,0,0,web,1,0,0
u308176,1,1,0,0,web,0,0,0
u308177,10,5,7,0,mobile,12,0,0
u308188,1,0,0,0,web,0,0,0
u308189,227,136,226,0,mobile,2,0,0
u308248,7,4,0,0,mobile,0,0,0
u308258,8,5,0,0,web,0,0,0
u308259,7,3,0,0,web,0,0,0
u308260,10,4,3,0,mobile,0,0,0
u308262,10,4,0,0,web,0,0,0
u308264,2,0,0,0,web,5,0,0
u308265,6,5,0,0,web,0,0,0
u308266,1,0,0,0,web,0,0,0
u308273,7,1,0,0,mobile,0,0,0
u308274,4,3,0,0,mobile,0,0,0
u308276,10,3,3,0,web,0,0,0
u308288,318,227,187,12,Unknown,0,1,5184000000
u308289,8,7,0,0,web,0,0,0
u308298,7,4,0,0,web,0,0,0
u308299,7,2,0,0,web,0,0,0
u308300,7,3,0,0,web,0,0,0
u308301,6,3,0,0,web,0,0,0
u308302,5,3,0,0,web,0,0,0
u308303,11,1,3,0,web,1,0,0
u308304,9,5,1,0,mobile,0,0,0
u308305,7,4,0,0,mobile,0,0,0
u308307,6,3,0,0,web,0,0,0
u308310,5,1,0,0,mobile,4,0,0
u308311,6,2,0,0,web,0,0,0
u308312,6,1,0,0,web,0,0,0
u308313,10,6,0,0,web,1,0,0
u308314,6,4,0,0,mobile,0,0,0
u308315,10,8,0,0,web,4,0,0
u308316,15,9,8,0,mobile,0,0,0
u308317,9,4,0,0,web,0,0,0
u308329,6,0,0,0,web,1,0,0
u308338,2,2,0,0,web,0,0,0
u308348,7,3,0,0,web,0,0,0
u308361,10,6,0,0,web,0,0,0
u308374,10,4,0,0,web,0,0,0
u308375,9,6,0,0,mobile,0,0,0
u308406,3,2,0,0,web,0,0,0
u308407,6,2,0,0,web,0,0,0
u308412,6,1,0,0,web,5,0,0
u308413,4,4,0,0,web,0,0,0
u308448,1689,1296,1057,8,web,0,2,14688000000
u308458,6,0,0,0,web,0,0,0
u308459,6,4,0,0,web,1,0,0
u308461,2,1,0,0,web,0,0,0
u308463,12,6,5,1,mobile,3,0,0
u308464,8,4,0,0,web,1,0,0
u308465,1,0,0,0,web,1,0,0
u308467,3,0,0,0,web,6,0,0
u308470,6,3,0,0,web,0,0,0
u308471,10,5,6,0,mobile,5,0,0
u308472,17,11,12,0,mobile,8,0,0
u308473,7,4,5,0,web,0,0,0
u308475,1,0,0,0,mobile,0,0,0
u308476,10,3,0,0,web,2,0,0
u308489,9,4,0,0,web,4,0,0
u308498,9,4,0,0,web,1,0,0
u308499,9,8,0,0,web,0,0,0
u308500,7,7,0,0,mobile,1,0,0
u308502,9,4,6,0,mobile,3,0,0
u308503,8,3,0,0,mobile,0,0,0
u308504,127,72,120,5,mobile,9,0,0
u308506,3,1,0,0,web,1,0,0
u308507,7,1,0,0,web,0,0,0
u308511,9,3,0,0,web,3,0,0
u308512,6,3,0,0,web,0,0,0
u308513,98,49,93,1,mobile,48,1,15552000000
u308514,6,0,0,0,mobile,0,0,0
u308516,7,2,0,0,mobile,0,0,0
u308528,3,2,0,0,web,0,0,0
u308529,6,2,0,0,mobile,1,0,0
u308538,13,7,2,0,mobile,2,0,0
u308539,6,5,0,0,web,0,0,0
u308566,7,3,0,0,web,0,0,0
u308572,2,1,0,0,web,1,0,0
u308611,8,3,0,0,web,0,0,0
u308638,259,175,258,8,Unknown,2,1,5184000000
u308639,6,2,0,0,web,0,0,0
u308648,6,2,0,0,web,1,0,0
u308649,6,3,0,0,web,0,0,0
u308658,6,3,0,0,web,0,0,0
u308660,3,0,0,0,web,2,0,0
u308661,6,4,0,0,mobile,0,0,0
u308662,6,3,0,0,mobile,3,0,0
u308663,7,3,0,0,mobile,0,0,0
u308664,1,0,0,0,web,0,0,0
u308666,1,0,0,0,web,1,0,0
u308667,6,2,0,0,web,0,0,0
u308670,10,7,0,0,web,1,0,0
u308671,7,2,0,0,web,0,0,0
u308672,6,4,0,0,web,0,0,0
u308673,2,1,0,0,mobile,0,0,0
u308675,10,8,0,0,web,0,0,0
u308676,6,2,0,0,web,0,0,0
u308688,6,3,0,0,web,2,0,0
u308698,3,1,0,0,web,0,0,0
u308699,8,5,0,0,web,0,0,0
u308701,9,5,0,0,web,2,0,0
u308702,6,4,0,0,web,0,0,0
u308703,1,1,0,0,web,0,0,0
u308704,2,1,0,0,web,1,0,0
u308705,6,2,0,0,web,0,0,0
u308706,28,25,19,0,web,0,0,0
u308707,10,7,0,0,web,0,0,0
u308710,10,6,0,0,web,1,0,0
u308711,6,1,0,0,web,0,0,0
u308712,6,4,0,0,web,0,0,0
u308714,3,1,0,0,web,0,0,0
u308715,10,9,0,0,web,1,0,0
u308716,6,1,0,0,web,0,0,0
u308717,6,2,0,0,web,1,0,0
u308728,7,4,0,0,web,1,0,0
u308729,7,5,0,0,web,0,0,0
u308738,9,4,0,0,web,30,0,0
u308758,2,0,0,0,web,2,0,0
u308764,7,2,0,0,mobile,0,0,0
u308765,6,2,0,0,web,0,0,0
u308770,13,6,12,0,mobile,0,0,0
u308771,137,76,132,1,mobile,0,0,0
u308822,8,1,1,0,web,0,0,0
u308823,6,3,0,0,web,0,0,0
u308836,10,4,0,0,web,0,0,0
u308837,13,6,3,0,mobile,1,0,0
u308840,7,3,0,0,web,2,0,0
u308841,2,2,0,0,web,0,0,0
u308842,7,4,0,0,mobile,1,0,0
u308843,7,3,0,0,web,0,0,0
u308844,6,4,0,0,web,0,0,0
u308845,1,1,0,0,web,4,0,0
u308846,3,2,0,0,web,0,0,0
u308847,7,3,0,0,mobile,0,0,0
u308850,6,3,0,0,web,1,0,0
u308852,10,9,0,0,web,0,0,0
u308854,2,1,0,0,web,1,0,0
u308855,3,3,0,0,mobile,2,0,0
u308856,10,7,0,0,web,0,0,0
u308857,15,6,4,0,mobile,0,0,0
u308868,8,5,0,0,mobile,1,0,0
u308869,7,4,3,0,web,0,0,0
u308878,10,4,0,0,web,0,0,0
u308879,53,32,53,0,mobile,0,0,0
u308880,9,6,0,0,mobile,0,0,0
u308883,184,129,115,12,Unknown,106,1,15552000000
u308884,1,0,0,0,web,4,0,0
u308885,6,2,0,0,web,1,0,0
u308886,1,1,0,0,web,0,0,0
u308890,2,2,0,0,web,1,0,0
u308891,7,2,0,0,web,0,0,0
u308892,7,3,0,0,web,0,0,0
u308893,5,3,0,0,mobile,1,0,0
u308894,2,2,0,0,web,0,0,0
u308895,6,5,0,0,web,1,0,0
u308896,10,7,0,0,web,0,0,0
u308897,7,1,0,0,web,0,0,0
u308908,4,3,0,0,web,0,0,0
u308909,6,3,0,0,mobile,1,0,0
u308918,84,46,72,0,mobile,1,0,0
u308919,2,1,0,0,web,0,0,0
u308920,6,3,0,0,web,0,0,0
u308921,6,3,0,0,mobile,0,0,0
u308922,7,4,0,0,web,1,0,0
u308923,6,4,0,0,web,0,0,0
u308924,6,3,0,0,web,1,0,0
u308925,2,1,0,0,web,0,0,0
u308927,10,4,0,0,web,0,0,0
u308930,6,3,0,0,web,12,0,0
u308931,7,5,0,0,web,1,0,0
u308932,10,6,0,0,web,1,0,0
u308933,8,5,0,0,web,8,0,0
u308935,6,4,0,0,web,0,0,0
u308937,6,1,0,0,web,0,0,0
u308942,6,0,0,0,web,0,0,0
u308943,12,7,0,0,mobile,0,0,0
u308956,6,2,0,0,web,0,0,0
u308957,6,3,0,0,web,7,0,0
u308980,6,1,0,0,web,0,0,0
u308994,6,2,0,0,web,0,0,0
u309008,17,14,9,0,web,0,0,0
u309009,8,4,0,0,mobile,0,0,0
u309018,25,14,25,0,mobile,1,0,0
u309019,6,2,0,0,web,0,0,0
u309021,10,7,0,0,web,1,0,0
u309022,10,5,0,0,web,4,0,0
u309023,9,3,0,0,web,0,0,0
u309024,8,6,0,0,web,1,0,0
u309025,11,7,0,0,mobile,0,0,0
u309026,6,2,0,0,mobile,1,0,0
u309027,9,2,0,0,web,0,0,0
u309030,6,5,0,0,web,0,0,0
u309031,9,2,0,0,web,0,0,0
u309032,12,6,4,0,mobile,0,0,0
u309033,5,4,0,0,mobile,1,0,0
u309034,7,2,0,0,web,0,0,0
u309035,1,1,0,0,web,0,0,0
u309036,8,5,0,0,web,0,0,0
u309037,2,1,0,0,web,0,0,0
u309042,6,2,0,0,mobile,0,0,0
u309043,21,9,13,0,mobile,0,0,0
u309056,6,3,0,0,mobile,0,0,0
u309057,5,2,0,0,web,0,0,0
u309080,10,5,0,0,web,0,0,0
u309081,1,0,0,0,web,1,0,0
u309094,9,8,0,0,web,0,0,0
u309095,6,2,0,0,web,0,0,0
u309122,9,4,0,0,web,1,0,0
u309136,16,4,7,0,mobile,0,0,0
u309140,10,5,0,0,web,0,0,0
u309141,10,4,0,0,web,0,0,0
u309142,8,6,0,0,web,4,0,0
u309143,11,7,3,0,web,0,0,0
u309144,9,5,0,0,web,1,0,0
u309145,10,3,0,0,web,0,0,0
u309147,1,0,0,0,web,0,0,0
u309150,7,5,0,0,web,0,0,0
u309151,6,5,0,0,web,0,0,0
u309152,4,2,0,0,web,0,0,0
u309153,9,2,0,0,web,0,0,0
u309154,7,5,0,0,mobile,0,0,0
u309155,6,3,0,0,web,0,0,0
u309157,7,4,0,0,web,0,0,0
u309168,6,4,0,0,web,0,0,0
u309169,6,1,0,0,web,0,0,0
u309178,3,0,0,0,web,10,0,0
u309179,5,3,0,0,mobile,0,0,0
u309180,2,1,0,0,web,0,0,0
u309181,6,2,0,0,web,0,0,0
u309182,10,5,0,0,web,2,0,0
u309183,9,2,0,0,web,3,0,0
u309184,6,2,0,0,web,1,0,0
u309186,3,3,0,0,web,0,0,0
u309187,6,2,0,0,web,0,0,0
u309190,10,4,3,0,mobile,1,1,15552000000
u309191,1,0,0,0,web,0,0,0
u309192,6,2,0,0,web,0,0,0
u309193,1,1,0,0,web,0,0,0
u309194,6,2,0,0,web,0,0,0
u309195,3,2,0,0,web,2,0,0
u309196,10,8,0,0,web,0,0,0
u309197,6,2,0,0,web,3,0,0
u309208,5,2,0,0,mobile,0,0,0
u309209,4,1,0,0,web,0,0,0
u309218,6,3,0,0,web,0,0,0
u309219,6,1,0,0,web,0,0,0
u309221,9,2,0,0,web,0,0,0
u309222,41,25,19,1,mobile,2,0,0
u309223,6,2,0,0,web,0,0,0
u309224,3,1,0,0,web,2,0,0
u309225,6,4,0,0,web,1,0,0
u309227,1,0,0,0,web,0,0,0
u309230,10,7,0,0,web,3,0,0
u309231,10,2,0,0,web,3,0,0
u309233,10,2,0,0,web,1,0,0
u309234,2,2,0,0,web,0,0,0
u309235,6,3,0,0,web,0,0,0
u309237,7,5,6,0,web,0,0,0
u309254,2,1,0,0,web,0,0,0
u309255,5,1,0,0,web,0,0,0
u309269,13,9,3,0,mobile,0,0,0
u309282,1,1,0,0,web,0,0,0
u309283,6,3,0,0,web,0,0,0
u309297,9,5,0,0,web,0,0,0
u309308,6,1,0,0,web,0,0,0
u309340,9,8,0,0,web,0,0,0
u309341,1,0,0,0,web,1,0,0
u309343,7,2,3,0,web,1,0,0
u309344,7,3,0,0,mobile,0,0,0
u309345,17,10,7,0,mobile,3,0,0
u309346,1,0,0,0,web,0,0,0
u309350,7,3,0,0,mobile,0,0,0
u309351,6,3,0,0,web,0,0,0
u309353,6,4,0,0,web,0,0,0
u309354,11,8,0,0,web,0,0,0
u309356,10,6,0,0,web,0,0,0
u309368,5,1,0,0,web,0,0,0
u309369,7,5,0,0,web,0,0,0
u309378,10,5,0,0,web,0,0,0
u309379,12,5,0,0,web,0,0,0
u309380,1,0,0,0,web,3,0,0
u309381,6,2,0,0,web,7,0,0
u309382,6,3,0,0,web,18,0,0
u309384,12,7,4,0,mobile,0,0,0
u309385,279,227,165,9,Unknown,1,1,15552000000
u309386,144,106,135,1,mobile,0,0,0
u309387,10,4,0,0,web,0,0,0
u309390,10,8,0,0,web,0,0,0
u309393,6,2,0,0,web,0,0,0
u309394,6,4,0,0,web,0,0,0
u309395,4,0,0,0,web,0,0,0
u309396,6,4,0,0,web,0,0,0
u309397,1,0,0,0,web,0,0,0
u3094,246,166,265,13,mobile,148,1,2592000000
u309408,34,24,29,0,mobile,1,0,0
u309409,7,4,0,0,web,27,0,0
u309418,6,0,0,0,web,0,0,0
u3095,214,131,212,2,Unknown,16,1,18144000000
u3122,6,3,0,0,mobile,0,0,0
u3123,2995,1951,2705,136,mobile,22,2,20736000000
u3136,80,40,75,0,web,3,1,12960000000
u3137,1204,831,779,41,Unknown,1387,1,5184000000
u314,73,43,64,12,web,0,0,0
u3140,2365,1702,1552,99,mobile,1657,1,5184000000
u3141,2095,1153,1541,65,Unknown,306,2,19872000000
u3142,346,239,345,17,mobile,157,1,8640000000
u3143,81,48,84,1,Unknown,42,1,6480000000
u3144,192,83,179,1,Unknown,40,1,8640000000
u3145,110,68,95,2,mobile,29,1,4320000000
u3146,10,8,8,0,mobile,0,0,0
u3147,40,33,33,0,mobile,0,1,6480000000
u315,20,13,11,0,mobile,1,0,0
u3150,163,87,154,0,Unknown,0,1,2592000000
u3151,608,521,321,8,Unknown,461,1,4320000000
u3152,168,138,160,13,Unknown,4,1,8640000000
u3154,130,55,75,2,Unknown,26,1,4320000000
u3155,328,205,319,10,mobile,131,1,5184000000
u3156,101,70,102,2,mobile,3,1,2592000000
u3157,595,281,462,59,mobile,123,1,10368000000
u3168,1373,897,798,56,Unknown,737,1,8640000000
u3169,721,463,490,28,Unknown,445,1,2592000000
u3179,2401,1568,2339,98,mobile,628,1,15552000000
u3181,179,132,105,1,mobile,0,1,4320000000
u3182,276,164,274,6,mobile,358,1,4320000000
u3185,29,13,22,3,Unknown,0,1,8640000000
u3186,45,26,38,0,mobile,1,1,6480000000
u3187,246,148,256,2,Unknown,82,1,15552000000
u3190,302,223,311,31,mobile,149,1,4320000000
u3191,6279,4698,4503,103,Unknown,4639,1,5184000000
u3192,128,77,122,1,mobile,14,0,0
u3193,54,27,52,0,mobile,4,1,8640000000
u3194,102,54,259,2,Unknown,79,1,8640000000
u3195,534,371,456,5,mobile,307,1,6480000000
u3196,749,470,522,22,Unknown,450,1,5184000000
u3197,1093,654,721,81,mobile,148,1,6480000000
u3209,2969,1952,2257,190,Unknown,483,1,8640000000
u3218,116,55,107,0,mobile,1,0,0
u3219,34,23,28,0,mobile,2,0,0
u3220,7,4,0,0,Unknown,1,1,2592000000
u3223,47,35,39,1,mobile,3,0,0
u3224,1979,1438,1166,8,mobile,1610,1,15552000000
u3226,137,84,137,9,mobile,70,1,4320000000
u3227,62,45,62,0,mobile,2,0,0
u3232,787,498,220,1,mobile,263,1,4320000000
u3233,314,222,329,8,Unknown,271,1,15552000000
u3234,182,118,210,123,mobile,87,1,15552000000
u3235,279,139,195,4,Unknown,187,1,12960000000
u3236,369,288,365,14,mobile,185,1,15552000000
u3237,3162,2188,1992,53,mobile,227,2,24192000000
u3240,64,40,70,3,Unknown,42,1,6480000000
u3241,1082,798,1113,59,mobile,421,2,12960000000
u3255,190,107,185,3,Unknown,7,1,15552000000
u3268,11,8,4,0,Unknown,2,1,2592000000
u3269,20,9,14,0,mobile,0,0,0
u3282,12,8,3,0,mobile,0,0,0
u3283,2,1,1,0,mobile,4,0,0
u329,3882,3057,1838,139,Unknown,0,1,5184000000
u3296,335,222,339,15,mobile,159,1,8640000000
u3297,872,416,485,27,Unknown,80,1,10368000000
u3308,2472,1756,1597,124,mobile,324,1,6480000000
u3320,46,30,39,1,Unknown,0,1,4320000000
u3334,148,110,149,15,mobile,19,1,15552000000
u3341,19,13,3,0,Unknown,0,1,5184000000
u3342,2331,1642,1603,48,mobile,0,2,8640000000
u3343,1160,793,1120,71,mobile,198,2,19872000000
u3344,53,41,53,1,mobile,0,0,0
u3345,481,383,153,2,Unknown,0,1,10368000000
u3346,383,294,429,18,Unknown,557,1,2592000000
u3347,9,2,2,0,mobile,1,0,0
u3350,95,66,87,1,mobile,4,0,0
u3351,228,136,118,2,mobile,209,0,0
u3352,293,178,304,7,Unknown,22,1,12960000000
u3353,19,18,21,0,mobile,4,0,0
u3354,234,123,233,0,mobile,41,0,0
u3355,147,93,142,6,mobile,82,0,0
u3356,173,84,155,1,mobile,0,1,12960000000
u3357,10,4,9,0,mobile,0,0,0
u3368,142,96,100,14,mobile,88,1,4320000000
u3378,795,569,781,21,mobile,62,1,4320000000
u3379,153,111,146,1,mobile,12,0,0
u3380,2982,2346,2399,182,Unknown,1794,2,24192000000
u3381,157,104,166,4,Unknown,0,2,11232000000
u3382,130,85,83,7,Unknown,32,1,5184000000
u3383,817,489,810,28,mobile,7,0,0
u3384,101,57,95,1,mobile,9,1,6480000000
u3385,570,363,309,0,Unknown,247,1,4320000000
u3386,197,135,152,116,mobile,3,1,4320000000
u3387,21,12,19,0,mobile,0,0,0
u3390,213,136,208,6,mobile,30,0,0
u3391,3444,2515,3224,315,mobile,4887,2,24192000000
u3392,125,75,112,88,mobile,172,1,12960000000
u3393,90,59,79,3,mobile,53,0,0
u3394,66,47,54,0,mobile,11,0,0
u3395,786,617,449,112,Unknown,0,1,15552000000
u3396,61,39,53,1,mobile,19,0,0
u3397,263,151,211,3,Unknown,0,1,15552000000
u3409,71,54,13,2,Unknown,22,1,4320000000
u3418,1102,718,990,57,web,1,2,24192000000
u3420,34,27,44,10,Unknown,1,2,17280000000
u3421,257,139,260,66,Unknown,31,1,8640000000
u3422,429,299,347,3,mobile,32,0,0
u3423,280,175,345,14,Unknown,10,1,12960000000
u3424,560,328,561,1,mobile,0,1,2592000000
u3426,13,8,2,0,mobile,0,0,0
u3427,145,85,143,0,mobile,45,0,0
u3430,98,75,94,1,mobile,0,0,0
u3431,228,166,226,26,mobile,39,0,0
u3432,454,258,309,16,Unknown,101,1,31104000000
u3433,7,6,7,0,mobile,1,0,0
u3434,65,40,53,0,mobile,9,1,4320000000
u3435,520,388,525,10,Unknown,194,1,12960000000
u3436,215,123,63,0,mobile,343,1,12960000000
u3437,2122,1118,1865,53,Unknown,246,1,31104000000
u3485,39,17,27,2,mobile,5,0,0
u349,1754,1055,1005,51,Unknown,513,2,13824000000
u3491,230,134,219,2,mobile,0,1,4320000000
u3526,7,2,0,0,mobile,0,2,8640000000
u3527,977,579,599,142,mobile,423,1,5184000000
u3532,137,104,139,14,Unknown,95,1,31104000000
u3533,27,22,20,0,mobile,0,0,0
u3540,137,86,129,0,mobile,2,0,0
u3541,38,25,29,2,Unknown,7,1,15552000000
u3542,1,0,3,0,Unknown,0,1,2592000000
u3543,1898,1314,992,88,web,463,2,9504000000
u3544,35,15,95,6,mobile,30,1,2592000000
u3545,26,13,25,0,mobile,19,0,0
u3547,42,26,38,3,mobile,51,0,0
u3550,62,40,62,6,mobile,14,1,8640000000
u3551,43,31,34,1,Unknown,8,1,2592000000
u3552,30,16,30,0,Unknown,1,1,8640000000
u3553,716,566,598,4,mobile,3,0,0
u3554,120,104,111,0,web,82,0,0
u3555,554,377,488,12,web,4,1,5184000000
u3556,1989,1363,1134,90,Unknown,26,1,8640000000
u3557,68,44,60,0,mobile,1,0,0
u3568,419,308,402,37,Unknown,300,1,15552000000
u3569,584,387,576,2,mobile,0,0,0
u3578,7,2,4,0,mobile,5,0,0
u3579,115,93,104,6,Unknown,35,1,15552000000
u3580,92,45,97,0,mobile,0,0,0
u3581,11,4,2,1,Unknown,1,1,2592000000
u3582,8,3,0,0,mobile,1,0,0
u3583,17,11,7,1,mobile,4,0,0
u3584,79,49,71,0,mobile,0,1,4320000000
u3586,262,172,254,6,Unknown,127,1,5184000000
u3587,499,230,269,1,Unknown,0,1,5184000000
u359,4586,3252,2721,140,Unknown,3639,2,9504000000
u3590,164,86,155,0,mobile,25,1,4320000000
u3591,283,182,287,7,mobile,157,0,0
u3592,142,97,138,2,Unknown,39,1,5184000000
u3593,106,76,108,1,mobile,13,1,4320000000
u3594,62,43,53,0,Unknown,0,1,12960000000
u3595,58,34,53,2,mobile,0,0,0
u3596,87,61,99,1,Unknown,107,1,5184000000
u3597,300,181,305,48,web,70,1,5184000000
u360,292,233,233,11,Unknown,0,1,15552000000
u3608,56,35,55,0,Unknown,35,1,6480000000
u3609,38,24,29,10,mobile,0,1,6480000000
u361,4706,3625,3351,109,Unknown,2697,1,15552000000
u3618,397,258,391,0,mobile,0,0,0
u3619,167,95,182,1,Unknown,63,2,9504000000
u362,103,62,120,9,mobile,126,1,15552000000
u3620,1872,1252,1677,10,Unknown,12,1,2592000000
u3621,275,190,270,25,Unknown,52,1,8640000000
u3622,844,473,389,4,mobile,217,1,4320000000
u3623,7,4,0,0,Unknown,0,1,2592000000
u3624,247,140,177,6,mobile,8,2,19872000000
u3625,2894,1853,3018,76,Unknown,2163,2,32400000000
u3627,58,35,63,1,mobile,13,0,0
u363,209,161,147,10,Unknown,14,1,5184000000
u3630,42,29,33,3,Unknown,27,1,2592000000
u3631,436,308,219,4,mobile,389,1,10368000000
u3632,151,88,145,2,mobile,2,0,0
u3633,56,32,51,2,Unknown,27,1,5184000000
u3634,814,611,443,21,Unknown,206,1,2592000000
u3636,1,0,2,0,mobile,0,0,0
u3637,192,108,199,4,mobile,100,1,12960000000
u364,26,16,14,2,mobile,3,0,0
u3645,144,57,134,12,mobile,0,2,12960000000
u365,791,449,750,194,Unknown,302,2,20736000000
u3650,63,35,56,0,mobile,2,0,0
u3651,506,219,502,2,mobile,14,1,5184000000
u367,891,523,556,40,web,85,0,0
u3678,246,136,147,14,Unknown,37,1,12960000000
u3679,2242,1643,1601,62,web,997,2,22032000000
u3686,406,293,410,17,Unknown,155,2,28512000000
u3687,417,273,434,3,mobile,430,0,0
u3692,323,220,342,5,mobile,242,0,0
u3693,13,6,2,0,mobile,0,0,0
u370,268,158,265,16,mobile,103,1,5184000000
u371,6058,4388,4652,54,mobile,1744,1,15552000000
u3719,60,30,52,2,mobile,27,0,0
u372,96,60,94,52,Unknown,95,1,5184000000
u3724,12,5,16,0,Unknown,5,1,8640000000
u3725,53,39,47,0,mobile,13,0,0
u3730,8,5,0,0,mobile,0,0,0
u3731,86,55,41,0,Unknown,0,1,2592000000
u374,435,282,255,1,Unknown,326,1,5184000000
u3740,43,30,27,0,Unknown,0,1,4320000000
u3741,1453,1000,595,25,Unknown,136,1,6480000000
u3742,2015,1680,1554,63,mobile,1169,2,5184000000
u3743,1205,649,1152,67,mobile,667,1,2592000000
u3744,277,200,270,1,mobile,4,0,0
u3745,11,7,1,1,mobile,1,0,0
u3746,433,279,438,14,mobile,380,1,6480000000
u3747,802,477,565,48,Unknown,97,1,15552000000
u375,517,310,277,5,web,25,1,5184000000
u3750,81,43,71,6,Unknown,65,1,15552000000
u3752,334,208,360,5,mobile,232,0,0
u3753,15,5,8,1,mobile,0,0,0
u3754,942,476,319,1,Unknown,124,1,8640000000
u3755,86,52,84,4,mobile,0,1,4320000000
u3756,488,349,464,1,mobile,4,1,6480000000
u3757,68,38,59,0,Unknown,0,1,2592000000
u376,1930,1183,1608,90,Unknown,1318,1,5184000000
u3768,1955,1331,1209,70,Unknown,98,1,8640000000
u3769,26,11,19,0,mobile,2,0,0
u377,487,293,482,3,mobile,185,0,0
u3778,142,90,162,13,Unknown,52,1,4320000000
u3779,35,24,37,0,Unknown,17,1,5184000000
u3781,19,10,22,0,mobile,0,0,0
u3782,2343,1667,1867,16,mobile,2,0,0
u3783,3356,2392,1761,41,mobile,2748,1,12960000000
u3784,9,7,2,0,mobile,0,0,0
u3785,18,10,39,2,Unknown,0,1,12960000000
u3786,218,144,218,7,Unknown,88,1,4320000000
u3787,64,37,60,0,mobile,15,1,8640000000
u3790,67,53,60,3,web,1,1,8640000000
u3791,70,52,70,1,mobile,0,0,0
u3792,1316,1015,849,16,mobile,1094,0,0
u3794,1603,1270,1442,75,Unknown,6,1,4320000000
u3795,170,104,171,0,mobile,40,0,0
u3796,237,159,229,11,mobile,5,1,15552000000
u3800,1490,754,559,10,web,0,1,8640000000
u3801,160,103,169,0,mobile,125,0,0
u3802,110,46,81,9,Unknown,2,1,8640000000
u3803,34,18,29,1,Unknown,0,1,4320000000
u3804,825,604,435,1,Unknown,83,1,2592000000
u3806,84,38,80,10,mobile,10,0,0
u3807,714,485,1048,9,mobile,1823,2,12960000000
u3810,13,9,5,0,mobile,0,0,0
u3811,5694,4465,3154,87,mobile,1803,1,6480000000
u3812,73,40,66,0,Unknown,11,1,31104000000
u3813,588,368,330,0,web,190,2,8640000000
u3814,1674,1260,1594,23,Unknown,6,1,15552000000
u3816,2485,1345,2482,103,web,893,1,4320000000
u3817,623,252,309,8,Unknown,15,1,4320000000
u3828,1743,1105,1294,43,Unknown,1845,2,9504000000
u3829,103,60,103,8,mobile,92,0,0
u3838,7,1,0,9,Unknown,0,1,6480000000
u3839,133,73,137,2,Unknown,153,1,4320000000
u3862,73,34,75,5,Unknown,1,1,8640000000
u3863,143,69,111,6,Unknown,1,1,8640000000
u3877,55,33,54,2,mobile,0,0,0
u388,31,19,24,0,mobile,0,0,0
u3888,88,46,80,8,Unknown,8,1,10368000000
u389,371,135,325,2,Unknown,145,1,5184000000
u3902,768,572,264,46,Unknown,372,1,2592000000
